2024-02-26 12:09:43,229 INFO  [Log] Opened IBM application 
2024-02-28 11:13:04,205 INFO  [Log] Launched IBM application 
2024-02-28 11:13:10,525 INFO  [Log] Clicked on Sign-in 
2024-02-28 11:25:15,281 INFO  [Log] Launched IBM application 
2024-02-28 11:25:21,132 INFO  [Log] Clicked on Sign-in 
2024-02-28 12:12:01,916 INFO  [Log] Launched IBM application 
2024-02-28 12:12:07,611 INFO  [Log] Clicked on Sign-in 
2024-02-28 12:17:06,180 INFO  [Log] Launched IBM application 
2024-02-28 12:17:12,064 INFO  [Log] Clicked on Sign-in 
2024-02-28 12:38:33,205 INFO  [Log] Launched IBM application 
2024-02-28 12:38:39,527 INFO  [Log] Clicked on Sign-in 
2024-02-28 12:58:56,386 INFO  [Log] Launched IBM application 
2024-02-28 12:59:06,155 INFO  [Log] Clicked on Sign-in 
2024-02-28 15:05:39,121 INFO  [Log] Launched IBM application 
2024-02-28 15:05:43,008 INFO  [Log] Clicked on Sign-in 
2024-02-28 16:10:51,565 INFO  [Log] Launched IBM application 
2024-02-28 16:10:57,010 INFO  [Log] Clicked on Sign-in 
2024-02-28 16:16:37,051 INFO  [Log] Launched IBM application 
2024-02-28 16:16:42,145 INFO  [Log] Clicked on Sign-in 
2024-02-28 16:28:11,131 INFO  [Log] Launched IBM application 
2024-02-28 16:30:34,727 INFO  [Log] Clicked on Sign-in 
2024-02-28 16:36:48,009 INFO  [Log] Launched IBM application 
2024-02-28 16:36:54,798 INFO  [Log] Clicked on Sign-in 
2024-02-28 16:50:39,953 INFO  [Log] Launched IBM application 
2024-02-28 16:50:43,970 INFO  [Log] Clicked on Sign-in 
2024-02-28 16:54:17,128 INFO  [Log] Launched IBM application 
2024-02-28 16:54:22,999 INFO  [Log] Clicked on Sign-in 
2024-02-29 12:40:16,866 INFO  [Log] Launched IBM application 
2024-02-29 12:40:23,755 INFO  [Log] Clicked on Sign-in 
2024-02-29 12:59:31,460 INFO  [Log] Launched IBM application 
2024-02-29 12:59:36,289 INFO  [Log] Clicked on Sign-in 
2024-02-29 13:02:55,177 INFO  [Log] Launched IBM application 
2024-02-29 13:02:59,710 INFO  [Log] Clicked on Sign-in 
2024-02-29 13:06:46,243 INFO  [Log] Launched IBM application 
2024-02-29 13:06:52,418 INFO  [Log] Clicked on Sign-in 
2024-02-29 13:59:44,840 INFO  [Log] Launched IBM application 
2024-02-29 13:59:52,077 INFO  [Log] Clicked on Sign-in 
2024-02-29 14:08:09,501 INFO  [Log] Launched IBM application 
2024-02-29 14:08:14,693 INFO  [Log] Clicked on Sign-in 
2024-02-29 14:12:09,851 INFO  [Log] Launched IBM application 
2024-02-29 14:12:14,674 INFO  [Log] Clicked on Sign-in 
2024-02-29 14:13:50,328 INFO  [Log] Launched IBM application 
2024-02-29 14:13:53,811 INFO  [Log] Clicked on Sign-in 
2024-02-29 14:16:56,319 INFO  [Log] Launched IBM application 
2024-02-29 14:16:59,922 INFO  [Log] Clicked on Sign-in 
2024-02-29 14:20:35,579 INFO  [Log] Launched IBM application 
2024-02-29 14:20:39,133 INFO  [Log] Clicked on Sign-in 
2024-02-29 14:39:24,949 INFO  [Log] Launched IBM application 
2024-02-29 14:39:29,609 INFO  [Log] Clicked on Sign-in 
2024-02-29 14:40:55,509 INFO  [Log] Launched IBM application 
2024-02-29 14:40:59,277 INFO  [Log] Clicked on Sign-in 
2024-02-29 14:44:12,572 INFO  [Log] Launched IBM application 
2024-02-29 14:44:21,923 INFO  [Log] Clicked on Sign-in 
2024-02-29 14:48:56,620 INFO  [Log] Launched IBM application 
2024-02-29 14:49:01,259 INFO  [Log] Clicked on Sign-in 
2024-02-29 17:09:18,635 INFO  [Log] Launched IBM application 
2024-02-29 17:09:21,808 INFO  [Log] Clicked on Sign-in 
2024-02-29 17:10:20,286 INFO  [Log] Launched IBM application 
2024-02-29 17:10:21,758 INFO  [Log] Clicked on Sign-in 
2024-02-29 17:13:20,339 INFO  [Log] Launched IBM application 
2024-02-29 17:13:21,778 INFO  [Log] Clicked on Sign-in 
2024-02-29 17:14:15,185 INFO  [Log] Launched IBM application 
2024-02-29 17:14:16,815 INFO  [Log] Clicked on Sign-in 
2024-02-29 17:17:10,450 INFO  [Log] Launched IBM application 
2024-02-29 17:17:11,841 INFO  [Log] Clicked on Sign-in 
2024-02-29 17:26:48,815 INFO  [Log] Launched IBM application 
2024-02-29 17:26:50,289 INFO  [Log] Clicked on Sign-in 
2024-02-29 17:45:58,210 INFO  [Log] Launched IBM application 
2024-02-29 17:45:59,521 INFO  [Log] Clicked on Sign-in 
2024-02-29 17:52:40,161 INFO  [Log] Launched IBM application 
2024-02-29 17:52:42,674 INFO  [Log] Clicked on Sign-in 
2024-02-29 17:57:39,206 INFO  [Log] Launched IBM application 
2024-02-29 17:57:40,741 INFO  [Log] Clicked on Sign-in 
2024-02-29 18:02:44,766 INFO  [Log] Launched IBM application 
2024-02-29 18:02:46,798 INFO  [Log] Clicked on Sign-in 
2024-02-29 18:06:16,736 INFO  [Log] Launched IBM application 
2024-02-29 18:06:18,369 INFO  [Log] Clicked on Sign-in 
2024-02-29 18:39:32,494 INFO  [Log] Launched IBM application 
2024-02-29 18:39:54,895 INFO  [Log] Clicked on Sign-in 
2024-02-29 18:41:31,133 INFO  [Log] Launched IBM application 
2024-02-29 18:41:35,088 INFO  [Log] Clicked on Sign-in 
2024-02-29 18:42:36,661 INFO  [Log] Launched IBM application 
2024-02-29 18:42:38,267 INFO  [Log] Clicked on Sign-in 
2024-02-29 18:47:07,736 INFO  [Log] Launched IBM application 
2024-02-29 18:47:09,011 INFO  [Log] Clicked on Sign-in 
2024-02-29 18:52:16,909 INFO  [Log] Launched IBM application 
2024-02-29 18:52:18,325 INFO  [Log] Clicked on Sign-in 
2024-02-29 18:59:25,487 INFO  [Log] Launched IBM application 
2024-02-29 18:59:26,845 INFO  [Log] Clicked on Sign-in 
2024-02-29 19:09:52,153 INFO  [Log] Launched IBM application 
2024-02-29 19:09:54,176 INFO  [Log] Clicked on Sign-in 
2024-02-29 19:17:31,501 INFO  [Log] Launched IBM application 
2024-02-29 19:17:32,841 INFO  [Log] Clicked on Sign-in 
2024-02-29 19:25:34,520 INFO  [Log] Launched IBM application 
2024-02-29 19:25:36,128 INFO  [Log] Clicked on Sign-in 
2024-02-29 19:32:19,904 INFO  [Log] Launched IBM application 
2024-02-29 19:32:21,198 INFO  [Log] Clicked on Sign-in 
2024-02-29 19:33:53,760 INFO  [Log] Launched IBM application 
2024-02-29 19:33:55,090 INFO  [Log] Clicked on Sign-in 
2024-02-29 19:41:52,096 INFO  [Log] Launched IBM application 
2024-02-29 19:41:57,717 INFO  [Log] Clicked on Sign-in 
2024-02-29 19:46:44,828 INFO  [Log] Launched IBM application 
2024-02-29 19:46:47,346 INFO  [Log] Clicked on Sign-in 
2024-02-29 19:56:18,782 INFO  [Log] Launched IBM application 
2024-02-29 19:56:20,262 INFO  [Log] Clicked on Sign-in 
2024-02-29 20:04:30,577 INFO  [Log] Launched IBM application 
2024-02-29 20:04:32,764 INFO  [Log] Clicked on Sign-in 
2024-02-29 20:06:06,514 INFO  [Log] Launched IBM application 
2024-02-29 20:06:12,911 INFO  [Log] Clicked on Sign-in 
2024-03-01 17:05:33,267 INFO  [Log] Launched IBM application 
2024-03-01 17:14:02,930 INFO  [Log] Launched IBM application 
2024-03-01 17:14:04,550 INFO  [Log] Clicked on Sign-in 
2024-03-01 17:15:15,078 INFO  [Log] Launched IBM application 
2024-03-01 17:19:11,166 INFO  [Log] Launched IBM application 
2024-03-01 17:22:22,881 INFO  [Log] Launched IBM application 
2024-03-01 17:53:58,109 INFO  [Log] Launched IBM application 
2024-03-01 17:57:21,996 INFO  [Log] Launched IBM application 
2024-03-01 17:59:28,272 INFO  [Log] Launched IBM application 
2024-03-01 18:00:57,903 INFO  [Log] Launched IBM application 
2024-03-01 18:04:24,906 INFO  [Log] Launched IBM application 
2024-03-01 18:04:25,691 INFO  [Log] Clicked on Sign-in 
2024-03-01 19:15:07,470 INFO  [Log] Launched IBM application 
2024-03-01 19:15:09,069 INFO  [Log] Clicked on Sign-in 
2024-03-01 20:16:43,085 INFO  [Log] Launched IBM application 
2024-03-01 20:16:44,896 INFO  [Log] Clicked on Sign-in 
2024-03-01 20:19:20,718 INFO  [Log] Launched IBM application 
2024-03-01 20:19:22,342 INFO  [Log] Clicked on Sign-in 
2024-03-05 11:27:15,262 INFO  [Log] Launched IBM application 
2024-03-05 11:27:26,058 INFO  [Log] Clicked on Sign-in 
2024-03-05 11:28:14,055 INFO  [Log] Launched IBM application 
2024-03-05 11:28:20,881 INFO  [Log] Clicked on Sign-in 
2024-03-05 11:35:41,137 INFO  [Log] Launched IBM application 
2024-03-05 11:35:47,555 INFO  [Log] Clicked on Sign-in 
2024-03-05 11:43:54,362 INFO  [Log] Launched IBM application 
2024-03-05 11:44:01,614 INFO  [Log] Clicked on Sign-in 
2024-03-05 13:09:51,799 INFO  [Log] Launched IBM application 
2024-03-05 13:09:59,305 INFO  [Log] Clicked on Sign-in 
2024-03-06 14:07:27,644 INFO  [Log] Launched IBM application 
2024-03-06 14:07:33,131 INFO  [Log] Clicked on Sign-in 
2024-03-07 20:08:02,564 INFO  [Log] Launched IBM application 
2024-03-07 20:08:05,489 INFO  [Log] Clicked on Sign-in 
2024-03-08 11:02:23,336 INFO  [Log] Launched IBM application 
2024-03-08 11:03:47,578 INFO  [Log] Clicked on Sign-in 
2024-03-08 11:07:15,303 INFO  [Log] Launched IBM application 
2024-03-08 11:07:16,636 INFO  [Log] Clicked on Sign-in 
2024-03-08 11:08:20,964 INFO  [Log] Launched IBM application 
2024-03-08 11:08:22,734 INFO  [Log] Clicked on Sign-in 
2024-03-08 11:20:10,237 INFO  [Log] Launched IBM application 
2024-03-08 11:20:12,047 INFO  [Log] Clicked on Sign-in 
2024-03-08 11:27:30,900 INFO  [Log] Launched IBM application 
2024-03-08 11:27:32,291 INFO  [Log] Clicked on Sign-in 
2024-03-08 11:38:51,298 INFO  [Log] Launched IBM application 
2024-03-08 11:38:52,641 INFO  [Log] Clicked on Sign-in 
2024-03-08 11:41:24,662 INFO  [Log] Launched IBM application 
2024-03-08 11:41:26,306 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:07:00,576 INFO  [Log] Launched IBM application 
2024-03-08 13:07:03,242 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:22:45,487 INFO  [Log] Launched IBM application 
2024-03-08 13:22:47,299 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:25:29,763 INFO  [Log] Launched IBM application 
2024-03-08 13:25:31,258 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:32:47,825 INFO  [Log] Launched IBM application 
2024-03-08 13:33:30,047 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:35:15,285 INFO  [Log] Launched IBM application 
2024-03-08 13:35:16,774 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:36:36,211 INFO  [Log] Launched IBM application 
2024-03-08 13:36:38,289 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:39:31,729 INFO  [Log] Launched IBM application 
2024-03-08 13:39:33,536 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:43:36,885 INFO  [Log] Launched IBM application 
2024-03-08 13:43:38,685 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:50:11,960 INFO  [Log] Launched IBM application 
2024-03-08 13:50:13,736 INFO  [Log] Clicked on Sign-in 
2024-03-08 13:54:49,942 INFO  [Log] Launched IBM application 
2024-03-08 13:54:51,916 INFO  [Log] Clicked on Sign-in 
2024-03-08 15:02:06,916 INFO  [Log] Launched IBM application 
2024-03-08 15:02:08,364 INFO  [Log] Clicked on Sign-in 
2024-03-08 15:20:21,020 INFO  [Log] Launched IBM application 
2024-03-08 15:20:22,534 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:16:35,747 INFO  [Log] Launched IBM application 
2024-03-11 11:16:38,388 INFO  [Log] Clicked on Sign-in 
2024-03-11 09:34:25,963 INFO  [Log] Launched IBM application 
2024-03-11 09:34:28,486 INFO  [Log] Clicked on Sign-in 
2024-03-11 09:38:45,355 INFO  [Log] Launched IBM application 
2024-03-11 09:38:47,741 INFO  [Log] Clicked on Sign-in 
2024-03-11 09:42:41,977 INFO  [Log] Launched IBM application 
2024-03-11 09:42:44,529 INFO  [Log] Clicked on Sign-in 
2024-03-11 09:50:31,890 INFO  [Log] Launched IBM application 
2024-03-11 09:50:34,662 INFO  [Log] Clicked on Sign-in 
2024-03-11 10:04:57,355 INFO  [Log] Launched IBM application 
2024-03-11 10:04:59,977 INFO  [Log] Clicked on Sign-in 
2024-03-11 10:09:06,439 INFO  [Log] Launched IBM application 
2024-03-11 10:09:09,479 INFO  [Log] Clicked on Sign-in 
2024-03-11 10:41:33,078 INFO  [Log] Launched IBM application 
2024-03-11 10:41:36,262 INFO  [Log] Clicked on Sign-in 
2024-03-11 10:51:54,832 INFO  [Log] Launched IBM application 
2024-03-11 10:51:57,749 INFO  [Log] Clicked on Sign-in 
2024-03-11 10:56:56,072 INFO  [Log] Launched IBM application 
2024-03-11 10:56:58,612 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:02:34,129 INFO  [Log] Launched IBM application 
2024-03-11 11:02:37,011 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:05:51,339 INFO  [Log] Launched IBM application 
2024-03-11 11:05:54,146 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:09:07,169 INFO  [Log] Launched IBM application 
2024-03-11 11:09:09,937 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:12:23,020 INFO  [Log] Launched IBM application 
2024-03-11 11:12:25,829 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:14:54,831 INFO  [Log] Launched IBM application 
2024-03-11 11:14:57,583 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:22:27,621 INFO  [Log] Launched IBM application 
2024-03-11 11:22:30,561 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:35:20,459 INFO  [Log] Launched IBM application 
2024-03-11 11:35:23,375 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:45:16,545 INFO  [Log] Launched IBM application 
2024-03-11 11:45:19,489 INFO  [Log] Clicked on Sign-in 
2024-03-11 11:51:09,888 INFO  [Log] Launched IBM application 
2024-03-11 11:51:12,941 INFO  [Log] Clicked on Sign-in 
2024-03-11 12:04:27,857 INFO  [Log] Launched IBM application 
2024-03-11 12:04:30,728 INFO  [Log] Clicked on Sign-in 
2024-03-11 12:06:19,450 INFO  [Log] Launched IBM application 
2024-03-11 12:06:22,251 INFO  [Log] Clicked on Sign-in 
2024-03-11 12:08:52,538 INFO  [Log] Launched IBM application 
2024-03-11 12:08:55,138 INFO  [Log] Clicked on Sign-in 
2024-03-11 12:16:02,588 INFO  [Log] Launched IBM application 
2024-03-11 12:16:05,248 INFO  [Log] Clicked on Sign-in 
2024-03-11 12:18:38,650 INFO  [Log] Launched IBM application 
2024-03-11 12:18:41,441 INFO  [Log] Clicked on Sign-in 
2024-03-11 12:21:01,853 INFO  [Log] Launched IBM application 
2024-03-11 12:21:04,663 INFO  [Log] Clicked on Sign-in 
2024-03-11 12:23:46,118 INFO  [Log] Launched IBM application 
2024-03-11 12:23:49,173 INFO  [Log] Clicked on Sign-in 
2024-03-11 12:27:39,445 INFO  [Log] Launched IBM application 
2024-03-11 12:27:42,234 INFO  [Log] Clicked on Sign-in 
2024-03-11 12:42:06,069 INFO  [Log] Launched IBM application 
2024-03-11 12:42:08,770 INFO  [Log] Clicked on Sign-in 
2024-03-11 14:10:22,762 INFO  [Log] Launched IBM application 
2024-03-11 14:10:25,466 INFO  [Log] Clicked on Sign-in 
2024-03-11 14:12:44,973 INFO  [Log] Launched IBM application 
2024-03-11 14:12:48,020 INFO  [Log] Clicked on Sign-in 
2024-03-11 14:31:15,467 INFO  [Log] Launched IBM application 
2024-03-11 14:31:18,022 INFO  [Log] Clicked on Sign-in 
2024-03-11 14:39:37,849 INFO  [Log] Launched IBM application 
2024-03-11 14:39:40,698 INFO  [Log] Clicked on Sign-in 
2024-03-11 17:40:49,028 INFO  [Log] Launched IBM application 
2024-03-11 17:40:51,714 INFO  [Log] Clicked on Sign-in 
2024-03-11 17:48:59,638 INFO  [Log] Launched IBM application 
2024-03-11 17:49:02,294 INFO  [Log] Clicked on Sign-in 
2024-03-12 10:30:40,787 INFO  [Log] Killing Processes... 
2024-03-12 10:30:40,828 INFO  [Log] Kill process executed 
2024-03-12 10:30:43,459 INFO  [Log] Deleted cookies 
2024-03-12 10:30:46,145 INFO  [Log] Launched IBM application in chrome 
2024-03-12 10:30:46,507 INFO  [Log] Entered username 
2024-03-12 10:30:48,845 INFO  [Log] Clicked on Sign-in 
2024-03-12 10:30:48,847 INFO  [Log] Capturing partial OTP from IBM page 
2024-03-12 10:30:50,885 INFO  [Log] Partial OTP captured: 6946- 
2024-03-12 10:32:52,217 INFO  [Log] Getting OTP mail... 
2024-03-12 10:32:52,218 INFO  [Log] Email count: 2 
2024-03-12 10:32:52,750 INFO  [Log] <html>
        <head>
            <title>Email Verify</title>
        </head>
        <body style="background-color : #F7F5F5">
        <table width="100%" cellpadding="0" cellspacing="0" border="0" style="max-width:600px; margin:0 auto;">
            <tr>
                <td></td>
                <td width="500" style="height:30px; line-height:30px;"></td>
                <td></td>
            </tr>
            <tr>
                <td></td>
                <td align="left" style="font-family:  Helvetica , Arial , sans-serif ">
                    <table width="100%" cellpadding="0" cellspacing="0" border="0">
                        <tr>
                            <td style="background-color:#fff;" width="500">
                                <table width="100%" cellpadding="0" cellspacing="0" border="0">
                                    <tr>
                                        <td align="right" style="padding:20px 20px 0;"><a href="https://protect.checkpoint.com/v2/___https://www.ibm.com/___.YzJ1Omh1ZHNvbnNiYXljb21wYW55OmM6ZzpiYjdiNzYwMDcyYmE2MjYyYTBiZjk4YjMwMzZlZThkNjo2OjAwMjM6N2Y1MTg4N2NlYTAzNmY4OTY5MzIyOWViMjgyOTZmN2U5ZWIyMWQwY2M3ZTYwOTkwNDg0MmU1Y2MxNTM1Y2FlODpoOlQ" title="Protected by Check Point: https://www.ibm.com/" target="_blank">
                                            <img src="https://www.ibm.com/account/ibmidutil/img/Email_Logo_small.png" border="0"
                                                 alt="IBM" title="IBM" style="float:right; margin:-50px -10px 0 0;"/></a></td>
                                    </tr>
                                    <tr>
                                        <td style="padding:0 20px 80px; font-weight:lighter;">
                                            <h2 style="margin:5px 0 0; font-weight:lighter; font-size:30px">IBM verify code</h2>
                                            <p style="margin:30px 0 0 0;">Please use the following verification code:</p>
                                            <p style="margin:15px 0 0; font-weight:normal; font-size:40px; color: #5596E6;">0134-556141</p>
                                            <p style="margin:15px 0 80px 0;">You can only use it once and it will expire after 20min.</p>
                                            <p style="margin:30px 0 0 0;">If you did not request this, please disregard this email and contact our
                                                <a href="https://protect.checkpoint.com/v2/___https://www.ibm.com/account/profile/us?page=reghelpdesk___.YzJ1Omh1ZHNvbnNiYXljb21wYW55OmM6ZzpiYjdiNzYwMDcyYmE2MjYyYTBiZjk4YjMwMzZlZThkNjo2OmIyOGQ6YTY5MTZkNTk1YTJlNmYzZmFhYzlhYjMyN2MxMGVjNDhhNDkxMGY1OTk4MTc5NWYxMzMzNjUwZGJiY2I0OWYwNzpoOlQ" title="Protected by Check Point: https://www.ibm.com/account/profile/us?page=reghelpdesk"
                                                        style="color:#2e75d9; text-decoration:none;" target="_blank">helpdesk</a>.
                                            </p>
                                            <hr style="margin:30px 0 0 0; border:none; height:1px; width:100%; background-color:#d4d4d4;"/>
                                            <p style="margin:30px 0 0 0; font-size:14px;">Do not reply to this automated email.</p>
                                        </td>
                                    </tr>
                                </table>
                            </td>
                        </tr>
                        <tr>
                            <td style="background-color:#000; padding:40px 20px; color:#fff; font-size:10px; line-height:1.6em">
                                <table width="100%" cellpadding="0" cellspacing="0" border="0">
                                    <tr>
                                        <td colspan="2">
                                            <p><a href="https://protect.checkpoint.com/v2/___https://www.ibm.com/___.YzJ1Omh1ZHNvbnNiYXljb21wYW55OmM6ZzpiYjdiNzYwMDcyYmE2MjYyYTBiZjk4YjMwMzZlZThkNjo2OjI5Njk6YmVmMWM1YTY1NDM5NGI4MDBmZTQwMTk4ZmI4NGIwYTc4MTMwNDg2ODJkZDI5OWFmYTk2MjAwN2EzMWIzMjc4ODpoOlQ" title="Protected by Check Point: https://www.ibm.com/" target="_blank"><img border="0" alt="IBM" title="IBM"
                                                    src="https://www.ibm.com/account/ibmidutil/img/IBM_logo_med.png"/></a>
                                            </p>
                                            <hr style="margin:20px 0; border:none; height:1px; width:100%; background-color:#404040;"/>
                                        </td>
                                    </tr>
                                    <tr>
                                        <td style="background-color:#000; padding:20px 0px; color:#B7ADAD; font-size:10px; line-height:1.6em">
                                            Need Help? <br/>Contact the <a href="https://protect.checkpoint.com/v2/___https://www.ibm.com/account/profile/us?page=reghelpdesk___.YzJ1Omh1ZHNvbnNiYXljb21wYW55OmM6ZzpiYjdiNzYwMDcyYmE2MjYyYTBiZjk4YjMwMzZlZThkNjo2OmU5NTA6MGY3MDU1NjYyMzBmYzZlNWY4ZDRiMDgzMzAxNjhkMmY3ZGYzNjczZjk3YTVlZWIzZDJkMDZlNzExNDNiMzg0NjpoOlQ" title="Protected by Check Point: https://www.ibm.com/account/profile/us?page=reghelpdesk"
                                                style="color:#B7ADAD; text-decoration:underline;" target="_blank">helpdesk</a>
                                        </td>
                                        <td style="background-color:#000; padding:20px 0px; color:#B7ADAD; font-size:10px; line-height:1.6em"
                                            align="right">© Copyright IBM Corporation 2021
                                        </td>
                                    </tr>
                                </table>
                            </td>
                        </tr>
                    </table>
                </td>
                <td></td>
            </tr>
        </table>
        </body>
      </html>
 
2024-03-12 10:32:53,400 INFO  [Log] <html>
        <head>
            <title>Email Verify</title>
        </head>
        <body style="background-color : #F7F5F5">
        <table width="100%" cellpadding="0" cellspacing="0" border="0" style="max-width:600px; margin:0 auto;">
            <tr>
                <td></td>
                <td width="500" style="height:30px; line-height:30px;"></td>
                <td></td>
            </tr>
            <tr>
                <td></td>
                <td align="left" style="font-family:  Helvetica , Arial , sans-serif ">
                    <table width="100%" cellpadding="0" cellspacing="0" border="0">
                        <tr>
                            <td style="background-color:#fff;" width="500">
                                <table width="100%" cellpadding="0" cellspacing="0" border="0">
                                    <tr>
                                        <td align="right" style="padding:20px 20px 0;"><a href="https://protect.checkpoint.com/v2/___https://www.ibm.com/___.YzJ1Omh1ZHNvbnNiYXljb21wYW55OmM6ZzpkZTgzZjc5YTBkZDc4MGVjYWZjNTNkMzI1NTAwZGU0MTo2OmVmNDc6ZjE5MDIyNGY3MzcxZTExODM0Mzk1N2E4OWFjNGE3YWJhZDc5MzMzZTdjMDFiNjczOGRmYjA3MmRmZmQ2OTRlMTpoOlQ" title="Protected by Check Point: https://www.ibm.com/" target="_blank">
                                            <img src="https://www.ibm.com/account/ibmidutil/img/Email_Logo_small.png" border="0"
                                                 alt="IBM" title="IBM" style="float:right; margin:-50px -10px 0 0;"/></a></td>
                                    </tr>
                                    <tr>
